timestamp,image_id,user_id,feedback_types,original_detections,corrected_detections,added_detections,before_percent_threshold,before_min_area_factor,before_hsv_warm_thresholds,before_color_classification,before_geometric_rules,before_severity_rules,before_confidence_factors,after_percent_threshold,after_min_area_factor,after_hsv_warm_thresholds,after_color_classification,after_geometric_rules,after_severity_rules,after_confidence_factors,delta_percent_threshold,delta_min_area_factor
2025-10-22T00:17:41.298975,16,H1210,"false_positive,false_positive,false_negative,false_negative,false_negative",2,3,3,20,0.0005,"{'hue_low': 0.17, 'hue_high': 0.95, 'saturation_min': 0.35, 'value_min': 0.5}","{'red_hue_max': 10, 'red_hue_min': 160, 'orange_hue_min': 10, 'orange_hue_max': 25, 'yellow_hue_min': 25, 'yellow_hue_max': 35, 'color_sat_min': 100, 'color_val_min': 100}","{'loose_joint_area_min': 0.1, 'loose_joint_overlap_min': 0.4, 'loose_joint_large_area': 0.3, 'wire_aspect_ratio': 2.0, 'wire_overload_area': 0.3}",{'faulty_red_orange_threshold': 0.5},"{'loose_joint_base': 0.6, 'loose_joint_area_factor': 0.8, 'wire_base': 0.5, 'wire_aspect_factor': 0.2, 'point_base': 0.5, 'point_brightness_factor': 0.5}",17,0.0005,"{'hue_low': 0.17, 'hue_high': 0.95, 'saturation_min': 0.35, 'value_min': 0.5}","{'red_hue_max': 10, 'red_hue_min': 160, 'orange_hue_min': 10, 'orange_hue_max': 25, 'yellow_hue_min': 25, 'yellow_hue_max': 35, 'color_sat_min': 100, 'color_val_min': 100}","{'loose_joint_area_min': 0.1, 'loose_joint_overlap_min': 0.4, 'loose_joint_large_area': 0.3, 'wire_aspect_ratio': 2.0, 'wire_overload_area': 0.3}",{'faulty_red_orange_threshold': 0.5},"{'loose_joint_base': 0.6, 'loose_joint_area_factor': 0.8, 'wire_base': 0.5, 'wire_aspect_factor': 0.2, 'point_base': 0.5, 'point_brightness_factor': 0.5}",-3
2025-10-22T00:17:47.250614,16,H1210,"false_positive,false_positive,false_negative,false_negative,false_negative",2,3,3,17,0.0005,"{'hue_low': 0.17, 'hue_high': 0.95, 'saturation_min': 0.35, 'value_min': 0.5}","{'red_hue_max': 10, 'red_hue_min': 160, 'orange_hue_min': 10, 'orange_hue_max': 25, 'yellow_hue_min': 25, 'yellow_hue_max': 35, 'color_sat_min': 100, 'color_val_min': 100}","{'loose_joint_area_min': 0.1, 'loose_joint_overlap_min': 0.4, 'loose_joint_large_area': 0.3, 'wire_aspect_ratio': 2.0, 'wire_overload_area': 0.3}",{'faulty_red_orange_threshold': 0.5},"{'loose_joint_base': 0.6, 'loose_joint_area_factor': 0.8, 'wire_base': 0.5, 'wire_aspect_factor': 0.2, 'point_base': 0.5, 'point_brightness_factor': 0.5}",14,0.0005,"{'hue_low': 0.17, 'hue_high': 0.95, 'saturation_min': 0.35, 'value_min': 0.5}","{'red_hue_max': 10, 'red_hue_min': 160, 'orange_hue_min': 10, 'orange_hue_max': 25, 'yellow_hue_min': 25, 'yellow_hue_max': 35, 'color_sat_min': 100, 'color_val_min': 100}","{'loose_joint_area_min': 0.1, 'loose_joint_overlap_min': 0.4, 'loose_joint_large_area': 0.3, 'wire_aspect_ratio': 2.0, 'wire_overload_area': 0.3}",{'faulty_red_orange_threshold': 0.5},"{'loose_joint_base': 0.6, 'loose_joint_area_factor': 0.8, 'wire_base': 0.5, 'wire_aspect_factor': 0.2, 'point_base': 0.5, 'point_brightness_factor': 0.5}",-3
2025-11-26T14:58:28.019248,9,H1210,"false_positive,false_positive,false_positive,false_negative,false_negative",3,2,2,14,0.0005,"{'hue_low': 0.17, 'hue_high': 0.95, 'saturation_min': 0.35, 'value_min': 0.5}","{'red_hue_max': 10, 'red_hue_min': 160, 'orange_hue_min': 10, 'orange_hue_max': 25, 'yellow_hue_min': 25, 'yellow_hue_max': 35, 'color_sat_min': 100, 'color_val_min': 100}","{'loose_joint_area_min': 0.1, 'loose_joint_overlap_min': 0.4, 'loose_joint_large_area': 0.3, 'wire_aspect_ratio': 2.0, 'wire_overload_area': 0.3}",{'faulty_red_orange_threshold': 0.5},"{'loose_joint_base': 0.6, 'loose_joint_area_factor': 0.8, 'wire_base': 0.5, 'wire_aspect_factor': 0.2, 'point_base': 0.5, 'point_brightness_factor': 0.5}",17,0.0005529599999999999,"{'hue_low': 0.17, 'hue_high': 0.95, 'saturation_min': 0.35, 'value_min': 0.5}","{'red_hue_max': 10, 'red_hue_min': 160, 'orange_hue_min': 10, 'orange_hue_max': 25, 'yellow_hue_min': 25, 'yellow_hue_max': 35, 'color_sat_min': 100, 'color_val_min': 100}","{'loose_joint_area_min': 0.1, 'loose_joint_overlap_min': 0.4, 'loose_joint_large_area': 0.3, 'wire_aspect_ratio': 2.0, 'wire_overload_area': 0.3}",{'faulty_red_orange_threshold': 0.5},"{'loose_joint_base': 0.6, 'loose_joint_area_factor': 0.8, 'wire_base': 0.5, 'wire_aspect_factor': 0.2, 'point_base': 0.5, 'point_brightness_factor': 0.5}",3,5.29599999999999e-05
2025-11-26T15:59:57.308107,11,H1210,"false_positive,false_negative",3,3,3,17,0.0005529599999999999,"{'hue_low': 0.17, 'hue_high': 0.95, 'saturation_min': 0.35, 'value_min': 0.5}","{'red_hue_max': 10, 'red_hue_min': 160, 'orange_hue_min': 10, 'orange_hue_max': 25, 'yellow_hue_min': 25, 'yellow_hue_max': 35, 'color_sat_min': 100, 'color_val_min': 100}","{'loose_joint_area_min': 0.1, 'loose_joint_overlap_min': 0.4, 'loose_joint_large_area': 0.3, 'wire_aspect_ratio': 2.0, 'wire_overload_area': 0.3}",{'faulty_red_orange_threshold': 0.5},"{'loose_joint_base': 0.6, 'loose_joint_area_factor': 0.8, 'wire_base': 0.5, 'wire_aspect_factor': 0.2, 'point_base': 0.5, 'point_brightness_factor': 0.5}",17,0.0005308415999999999,"{'hue_low': 0.17, 'hue_high': 0.95, 'saturation_min': 0.35, 'value_min': 0.5}","{'red_hue_max': 10, 'red_hue_min': 160, 'orange_hue_min': 10, 'orange_hue_max': 25, 'yellow_hue_min': 25, 'yellow_hue_max': 35, 'color_sat_min': 100, 'color_val_min': 100}","{'loose_joint_area_min': 0.1, 'loose_joint_overlap_min': 0.4, 'loose_joint_large_area': 0.3, 'wire_aspect_ratio': 2.0, 'wire_overload_area': 0.3}",{'faulty_red_orange_threshold': 0.5},"{'loose_joint_base': 0.6, 'loose_joint_area_factor': 0.8, 'wire_base': 0.5, 'wire_aspect_factor': 0.2, 'point_base': 0.5, 'point_brightness_factor': 0.5}",-2.2118400000000035e-05
2025-11-26T16:08:57.402323,12,H1210,"false_positive,false_positive,false_positive,false_negative,false_negative",3,2,2,17,0.0005308415999999999,"{'hue_low': 0.17, 'hue_high': 0.95, 'saturation_min': 0.35, 'value_min': 0.5}","{'red_hue_max': 10, 'red_hue_min': 160, 'orange_hue_min': 10, 'orange_hue_max': 25, 'yellow_hue_min': 25, 'yellow_hue_max': 35, 'color_sat_min': 100, 'color_val_min': 100}","{'loose_joint_area_min': 0.1, 'loose_joint_overlap_min': 0.4, 'loose_joint_large_area': 0.3, 'wire_aspect_ratio': 2.0, 'wire_overload_area': 0.3}",{'faulty_red_orange_threshold': 0.5},"{'loose_joint_base': 0.6, 'loose_joint_area_factor': 0.8, 'wire_base': 0.5, 'wire_aspect_factor': 0.2, 'point_base': 0.5, 'point_brightness_factor': 0.5}",20,0.0005870683422719999,"{'hue_low': 0.17, 'hue_high': 0.95, 'saturation_min': 0.35, 'value_min': 0.5}","{'red_hue_max': 10, 'red_hue_min': 160, 'orange_hue_min': 10, 'orange_hue_max': 25, 'yellow_hue_min': 25, 'yellow_hue_max': 35, 'color_sat_min': 100, 'color_val_min': 100}","{'loose_joint_area_min': 0.1, 'loose_joint_overlap_min': 0.4, 'loose_joint_large_area': 0.3, 'wire_aspect_ratio': 2.0, 'wire_overload_area': 0.3}",{'faulty_red_orange_threshold': 0.5},"{'loose_joint_base': 0.6, 'loose_joint_area_factor': 0.8, 'wire_base': 0.5, 'wire_aspect_factor': 0.2, 'point_base': 0.5, 'point_brightness_factor': 0.5}",3,5.622674227199998e-05
2025-11-26T16:11:23.634103,12,H1210,"false_positive,false_positive,false_positive,false_negative",3,1,1,20,0.0005870683422719999,"{'hue_low': 0.17, 'hue_high': 0.95, 'saturation_min': 0.35, 'value_min': 0.5}","{'red_hue_max': 10, 'red_hue_min': 160, 'orange_hue_min': 10, 'orange_hue_max': 25, 'yellow_hue_min': 25, 'yellow_hue_max': 35, 'color_sat_min': 100, 'color_val_min': 100}","{'loose_joint_area_min': 0.1, 'loose_joint_overlap_min': 0.4, 'loose_joint_large_area': 0.3, 'wire_aspect_ratio': 2.0, 'wire_overload_area': 0.3}",{'faulty_red_orange_threshold': 0.5},"{'loose_joint_base': 0.6, 'loose_joint_area_factor': 0.8, 'wire_base': 0.5, 'wire_aspect_factor': 0.2, 'point_base': 0.5, 'point_brightness_factor': 0.5}",26,0.0008115632763568125,"{'hue_low': 0.17, 'hue_high': 0.95, 'saturation_min': 0.35, 'value_min': 0.5}","{'red_hue_max': 10, 'red_hue_min': 160, 'orange_hue_min': 10, 'orange_hue_max': 25, 'yellow_hue_min': 25, 'yellow_hue_max': 35, 'color_sat_min': 100, 'color_val_min': 100}","{'loose_joint_area_min': 0.1, 'loose_joint_overlap_min': 0.4, 'loose_joint_large_area': 0.3, 'wire_aspect_ratio': 2.0, 'wire_overload_area': 0.3}",{'faulty_red_orange_threshold': 0.5},"{'loose_joint_base': 0.6, 'loose_joint_area_factor': 0.8, 'wire_base': 0.5, 'wire_aspect_factor': 0.2, 'point_base': 0.5, 'point_brightness_factor': 0.5}",6,0.00022449493408481264
2025-11-26T16:13:28.029214,4,H1210,"false_positive,false_negative",5,5,5,26,0.0008115632763568125,"{'hue_low': 0.17, 'hue_high': 0.95, 'saturation_min': 0.35, 'value_min': 0.5}","{'red_hue_max': 10, 'red_hue_min': 160, 'orange_hue_min': 10, 'orange_hue_max': 25, 'yellow_hue_min': 25, 'yellow_hue_max': 35, 'color_sat_min': 100, 'color_val_min': 100}","{'loose_joint_area_min': 0.1, 'loose_joint_overlap_min': 0.4, 'loose_joint_large_area': 0.3, 'wire_aspect_ratio': 2.0, 'wire_overload_area': 0.3}",{'faulty_red_orange_threshold': 0.5},"{'loose_joint_base': 0.6, 'loose_joint_area_factor': 0.8, 'wire_base': 0.5, 'wire_aspect_factor': 0.2, 'point_base': 0.5, 'point_brightness_factor': 0.5}",26,0.00077910074530254,"{'hue_low': 0.17, 'hue_high': 0.95, 'saturation_min': 0.35, 'value_min': 0.5}","{'red_hue_max': 10, 'red_hue_min': 160, 'orange_hue_min': 10, 'orange_hue_max': 25, 'yellow_hue_min': 25, 'yellow_hue_max': 35, 'color_sat_min': 100, 'color_val_min': 100}","{'loose_joint_area_min': 0.1, 'loose_joint_overlap_min': 0.4, 'loose_joint_large_area': 0.3, 'wire_aspect_ratio': 2.0, 'wire_overload_area': 0.3}",{'faulty_red_orange_threshold': 0.5},"{'loose_joint_base': 0.6, 'loose_joint_area_factor': 0.8, 'wire_base': 0.5, 'wire_aspect_factor': 0.2, 'point_base': 0.5, 'point_brightness_factor': 0.5}",-3.2462531054272526e-05
2025-11-26T16:22:20.837785,4,H1210,"false_positive,false_positive,false_negative,false_negative",5,5,5,26,0.00077910074530254,"{'hue_low': 0.17, 'hue_high': 0.95, 'saturation_min': 0.35, 'value_min': 0.5}","{'red_hue_max': 10, 'red_hue_min': 160, 'orange_hue_min': 10, 'orange_hue_max': 25, 'yellow_hue_min': 25, 'yellow_hue_max': 35, 'color_sat_min': 100, 'color_val_min': 100}","{'loose_joint_area_min': 0.1, 'loose_joint_overlap_min': 0.4, 'loose_joint_large_area': 0.3, 'wire_aspect_ratio': 2.0, 'wire_overload_area': 0.3}",{'faulty_red_orange_threshold': 0.5},"{'loose_joint_base': 0.6, 'loose_joint_area_factor': 0.8, 'wire_base': 0.5, 'wire_aspect_factor': 0.2, 'point_base': 0.5, 'point_brightness_factor': 0.5}",26,0.0007180192468708208,"{'hue_low': 0.17, 'hue_high': 0.95, 'saturation_min': 0.35, 'value_min': 0.5}","{'red_hue_max': 10, 'red_hue_min': 160, 'orange_hue_min': 10, 'orange_hue_max': 25, 'yellow_hue_min': 25, 'yellow_hue_max': 35, 'color_sat_min': 100, 'color_val_min': 100}","{'loose_joint_area_min': 0.1, 'loose_joint_overlap_min': 0.4, 'loose_joint_large_area': 0.3, 'wire_aspect_ratio': 2.0, 'wire_overload_area': 0.3}",{'faulty_red_orange_threshold': 0.5},"{'loose_joint_base': 0.6, 'loose_joint_area_factor': 0.8, 'wire_base': 0.5, 'wire_aspect_factor': 0.2, 'point_base': 0.5, 'point_brightness_factor': 0.5}",-6.108149843171912e-05
2025-11-26T16:31:14.720375,4,H1210,"false_positive,false_positive,false_positive,false_positive,false_positive,false_negative,false_negative,false_negative,false_negative",5,4,4,26,0.0007180192468708208,"{'hue_low': 0.17, 'hue_high': 0.95, 'saturation_min': 0.35, 'value_min': 0.5}","{'red_hue_max': 10, 'red_hue_min': 160, 'orange_hue_min': 10, 'orange_hue_max': 25, 'yellow_hue_min': 25, 'yellow_hue_max': 35, 'color_sat_min': 100, 'color_val_min': 100}","{'loose_joint_area_min': 0.1, 'loose_joint_overlap_min': 0.4, 'loose_joint_large_area': 0.3, 'wire_aspect_ratio': 2.0, 'wire_overload_area': 0.3}",{'faulty_red_orange_threshold': 0.5},"{'loose_joint_base': 0.6, 'loose_joint_area_factor': 0.8, 'wire_base': 0.5, 'wire_aspect_factor': 0.2, 'point_base': 0.5, 'point_brightness_factor': 0.5}",29,0.000731816612812227,"{'hue_low': 0.17, 'hue_high': 0.95, 'saturation_min': 0.35, 'value_min': 0.5}","{'red_hue_max': 10, 'red_hue_min': 160, 'orange_hue_min': 10, 'orange_hue_max': 25, 'yellow_hue_min': 25, 'yellow_hue_max': 35, 'color_sat_min': 100, 'color_val_min': 100}","{'loose_joint_area_min': 0.1, 'loose_joint_overlap_min': 0.4, 'loose_joint_large_area': 0.3, 'wire_aspect_ratio': 2.0, 'wire_overload_area': 0.3}",{'faulty_red_orange_threshold': 0.5},"{'loose_joint_base': 0.6, 'loose_joint_area_factor': 0.8, 'wire_base': 0.5, 'wire_aspect_factor': 0.2, 'point_base': 0.5, 'point_brightness_factor': 0.5}",3,1.3797365941406155e-05
2025-11-26T16:40:26.434636,4,H1210,"false_positive,false_positive,false_positive,false_positive,false_positive,false_negative,false_negative,false_negative",5,3,3,29,0.000731816612812227,"{'hue_low': 0.17, 'hue_high': 0.95, 'saturation_min': 0.35, 'value_min': 0.5}","{'red_hue_max': 10, 'red_hue_min': 160, 'orange_hue_min': 10, 'orange_hue_max': 25, 'yellow_hue_min': 25, 'yellow_hue_max': 35, 'color_sat_min': 100, 'color_val_min': 100}","{'loose_joint_area_min': 0.1, 'loose_joint_overlap_min': 0.4, 'loose_joint_large_area': 0.3, 'wire_aspect_ratio': 2.0, 'wire_overload_area': 0.3}",{'faulty_red_orange_threshold': 0.5},"{'loose_joint_base': 0.6, 'loose_joint_area_factor': 0.8, 'wire_base': 0.5, 'wire_aspect_factor': 0.2, 'point_base': 0.5, 'point_brightness_factor': 0.5}",35,0.0009323488839643754,"{'hue_low': 0.17, 'hue_high': 0.95, 'saturation_min': 0.35, 'value_min': 0.5}","{'red_hue_max': 10, 'red_hue_min': 160, 'orange_hue_min': 10, 'orange_hue_max': 25, 'yellow_hue_min': 25, 'yellow_hue_max': 35, 'color_sat_min': 100, 'color_val_min': 100}","{'loose_joint_area_min': 0.1, 'loose_joint_overlap_min': 0.4, 'loose_joint_large_area': 0.3, 'wire_aspect_ratio': 2.0, 'wire_overload_area': 0.3}",{'faulty_red_orange_threshold': 0.5},"{'loose_joint_base': 0.6, 'loose_joint_area_factor': 0.8, 'wire_base': 0.5, 'wire_aspect_factor': 0.2, 'point_base': 0.5, 'point_brightness_factor': 0.5}",6,0.00020053227115214838
